"Plot Title: CT_353_VarariSled"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739353, SEN S/N: 20739353)","Temp, °C (LGR S/N: 20739353, SEN S/N: 20739353)","Specific Conductance, μS/cm (LGR S/N: 20739353)","Salinity, ppt (LGR S/N: 20739353)"
391,02/27/23 07:00:00 PM,41025.5,29.48,56226.9,37.3592
392,02/27/23 07:02:00 PM,41025.5,29.50,56205.9,37.3435
393,02/27/23 07:04:00 PM,41021.7,29.46,56242.6,37.3711
394,02/27/23 07:06:00 PM,41014.1,29.46,56232.2,37.3632
395,02/27/23 07:08:00 PM,41010.4,29.45,56237.6,37.3673
396,02/27/23 07:10:00 PM,40935.0,29.44,56144.5,37.2974
397,02/27/23 07:12:00 PM,40889.9,29.41,56113.9,37.2745
398,02/27/23 07:14:00 PM,40938.8,29.41,56181.1,37.3249
399,02/27/23 07:16:00 PM,41006.6,29.44,56242.9,37.3712
400,02/27/23 07:18:00 PM,40927.5,29.41,56165.6,37.3133
401,02/27/23 07:20:00 PM,41006.6,29.42,56263.8,37.3870
402,02/27/23 07:22:00 PM,40976.4,29.41,56232.8,37.3637
403,02/27/23 07:24:00 PM,41051.9,29.44,56305.1,37.4179
404,02/27/23 07:26:00 PM,41025.5,29.40,56310.8,37.4222
405,02/27/23 07:28:00 PM,41078.4,29.44,56341.5,37.4452
406,02/27/23 07:30:00 PM,41067.1,29.42,56347.0,37.4494
407,02/27/23 07:32:00 PM,40980.2,29.39,56259.0,37.3834
408,02/27/23 07:34:00 PM,41002.8,29.39,56290.1,37.4067
409,02/27/23 07:36:00 PM,41059.5,29.41,56347.1,37.4494
410,02/27/23 07:38:00 PM,41074.6,29.41,56367.8,37.4650
411,02/27/23 07:40:00 PM,40995.3,29.37,56300.8,37.4147
412,02/27/23 07:42:00 PM,40938.8,29.36,56233.6,37.3643
413,02/27/23 07:44:00 PM,40987.7,29.39,56269.3,37.3911
414,02/27/23 07:46:00 PM,40953.8,29.36,56254.2,37.3797
415,02/27/23 07:48:00 PM,40991.5,29.36,56306.1,37.4187
416,02/27/23 07:50:00 PM,41017.9,29.36,56342.4,37.4459
417,02/27/23 07:52:00 PM,41017.9,29.35,56352.9,37.4538
418,02/27/23 07:54:00 PM,40972.6,29.33,56311.6,37.4228
419,02/27/23 07:56:00 PM,41006.6,29.34,56347.9,37.4500
420,02/27/23 07:58:00 PM,40946.3,29.33,56275.4,37.3956
421,02/27/23 08:00:00 PM,41044.4,29.35,56389.4,37.4812
422,02/27/23 08:02:00 PM,40935.0,29.31,56280.9,37.3997
423,02/27/23 08:04:00 PM,40871.1,29.30,56203.4,37.3416
424,02/27/23 08:06:00 PM,40965.1,29.30,56332.8,37.4387
425,02/27/23 08:08:00 PM,40837.3,29.29,56167.3,37.3145
426,02/27/23 08:10:00 PM,40972.6,29.31,56332.7,37.4386
427,02/27/23 08:12:00 PM,40931.2,29.30,56286.1,37.4037
428,02/27/23 08:14:00 PM,40788.7,29.26,56131.8,37.2879
429,02/27/23 08:16:00 PM,40935.0,29.30,56291.4,37.4076
430,02/27/23 08:18:00 PM,41017.9,29.34,56363.5,37.4617
431,02/27/23 08:20:00 PM,40965.1,29.31,56322.3,37.4308
432,02/27/23 08:22:00 PM,41006.6,29.30,56390.0,37.4816
433,02/27/23 08:24:00 PM,40878.6,29.28,56234.7,37.3651
434,02/27/23 08:26:00 PM,40856.1,29.28,56203.7,37.3418
435,02/27/23 08:28:00 PM,40844.8,29.26,56209.1,37.3459
436,02/27/23 08:30:00 PM,40669.3,29.14,56093.0,37.2588
437,02/27/23 08:32:00 PM,40886.1,29.25,56276.6,37.3965
438,02/27/23 08:34:00 PM,40684.1,29.13,56123.9,37.2820
439,02/27/23 08:36:00 PM,40654.4,29.15,56061.9,37.2355
440,02/27/23 08:38:00 PM,40576.4,29.12,55985.6,37.1783
441,02/27/23 08:40:00 PM,40732.6,29.14,56180.4,37.3244
442,02/27/23 08:42:00 PM,40833.6,29.18,56277.8,37.3975
443,02/27/23 08:44:00 PM,40443.2,29.06,55864.3,37.0874
444,02/27/23 08:46:00 PM,40646.9,29.11,56093.5,37.2592
445,02/27/23 08:48:00 PM,40517.1,29.07,55956.0,37.1562
446,02/27/23 08:50:00 PM,40646.9,29.11,56093.5,37.2592
447,02/27/23 08:52:00 PM,40643.2,29.09,56109.4,37.2712
448,02/27/23 08:54:00 PM,40557.8,29.07,56012.3,37.1984
449,02/27/23 08:56:00 PM,40454.3,29.03,55911.1,37.1225
450,02/27/23 08:58:00 PM,40483.8,29.02,55962.4,37.1609
451,02/27/23 09:00:00 PM,40487.5,29.04,55946.5,37.1491
452,02/27/23 09:02:00 PM,40303.5,28.99,55744.1,36.9974
453,02/27/23 09:04:00 PM,40443.2,29.01,55916.7,37.1267
454,02/27/23 09:06:00 PM,40208.4,28.96,55643.7,36.9222
455,02/27/23 09:08:00 PM,40557.8,29.03,56054.3,37.2299
456,02/27/23 09:10:00 PM,40417.4,28.99,55901.9,37.1156
457,02/27/23 09:12:00 PM,40402.7,28.98,55892.0,37.1082
458,02/27/23 09:14:00 PM,40255.9,28.97,55699.1,36.9637
459,02/27/23 09:16:00 PM,40266.9,28.95,55735.2,36.9908
460,02/27/23 09:18:00 PM,40226.7,28.95,55679.5,36.9490
461,02/27/23 09:20:00 PM,40241.3,28.96,55689.3,36.9564
462,02/27/23 09:22:00 PM,40329.2,28.98,55790.2,37.0319
463,02/27/23 09:24:00 PM,40340.2,28.98,55805.4,37.0433
464,02/27/23 09:26:00 PM,40354.9,28.97,55836.3,37.0664
465,02/27/23 09:28:00 PM,40340.2,28.95,55836.9,37.0669
466,02/27/23 09:30:00 PM,40399.0,28.99,55876.4,37.0965
467,02/27/23 09:32:00 PM,40487.5,29.01,55978.0,37.1727
468,02/27/23 09:34:00 PM,40310.9,28.97,55775.3,37.0208
469,02/27/23 09:36:00 PM,40443.2,28.99,55937.7,37.1424
470,02/27/23 09:38:00 PM,40654.4,29.03,56188.1,37.3301
471,02/27/23 09:40:00 PM,40384.3,28.98,55866.5,37.0891
472,02/27/23 09:42:00 PM,40557.8,29.01,56075.4,37.2456
473,02/27/23 09:44:00 PM,40439.6,28.97,55953.7,37.1544
474,02/27/23 09:46:00 PM,40624.6,29.02,56157.4,37.3071
475,02/27/23 09:48:00 PM,40446.9,28.98,55953.3,37.1541
476,02/27/23 09:50:00 PM,40517.1,28.97,56061.1,37.2349
477,02/27/23 09:52:00 PM,40410.1,28.93,55954.8,37.1552
478,02/27/23 09:54:00 PM,40487.5,28.93,56062.1,37.2357
479,02/27/23 09:56:00 PM,40635.8,28.95,56246.7,37.3741
480,02/27/23 09:58:00 PM,40710.2,28.99,56307.6,37.4198
481,02/27/23 10:00:00 PM,40643.2,28.98,56225.3,37.3580
482,02/27/23 10:02:00 PM,40531.9,28.95,56102.6,37.2661
483,02/27/23 10:04:00 PM,40580.1,28.93,56190.6,37.3320
484,02/27/23 10:06:00 PM,40494.9,28.91,56093.5,37.2592
485,02/27/23 10:08:00 PM,40480.2,28.90,56083.6,37.2518
486,02/27/23 10:10:00 PM,40669.3,28.95,56293.1,37.4089
487,02/27/23 10:12:00 PM,40543.0,28.92,56149.7,37.3013
488,02/27/23 10:14:00 PM,40613.5,28.93,56236.9,37.3667
489,02/27/23 10:16:00 PM,40565.2,28.90,56201.6,37.3402
490,02/27/23 10:18:00 PM,40658.1,28.96,56267.0,37.3894
491,02/27/23 10:20:00 PM,40624.6,28.95,56231.2,37.3625
492,02/27/23 10:22:00 PM,40669.3,28.95,56293.1,37.4089
493,02/27/23 10:24:00 PM,40494.9,28.87,56135.6,37.2908
494,02/27/23 10:26:00 PM,40699.0,28.95,56334.3,37.4398
495,02/27/23 10:28:00 PM,40710.2,28.97,56328.7,37.4356
496,02/27/23 10:30:00 PM,40669.3,28.93,56314.3,37.4248
497,02/27/23 10:32:00 PM,40628.3,28.92,56268.0,37.3901
498,02/27/23 10:34:00 PM,40557.8,28.90,56191.3,37.3325
499,02/27/23 10:36:00 PM,40531.9,28.88,56176.4,37.3214
500,02/27/23 10:38:00 PM,40587.5,28.90,56232.5,37.3635
501,02/27/23 10:40:00 PM,40624.6,28.86,56326.3,37.4338
502,02/27/23 10:42:00 PM,40658.1,28.87,56362.2,37.4608
503,02/27/23 10:44:00 PM,40598.6,28.88,56269.0,37.3909
504,02/27/23 10:46:00 PM,40617.2,28.84,56337.2,37.4420
505,02/27/23 10:48:00 PM,40755.0,28.91,56454.3,37.5299
506,02/27/23 10:50:00 PM,40602.3,28.85,56305.9,37.4185
507,02/27/23 10:52:00 PM,40602.3,28.86,56295.3,37.4106
508,02/27/23 10:54:00 PM,40517.1,28.85,56187.6,37.3298
509,02/27/23 10:56:00 PM,40639.5,28.84,56368.2,37.4653
510,02/27/23 10:58:00 PM,40550.4,28.80,56286.7,37.4041
511,02/27/23 11:00:00 PM,40680.4,28.86,56403.8,37.4920
512,02/27/23 11:02:00 PM,40699.0,28.87,56419.0,37.5034
513,02/27/23 11:04:00 PM,40665.5,28.82,56425.5,37.5083
514,02/27/23 11:06:00 PM,40856.1,28.90,56605.2,37.6432
515,02/27/23 11:08:00 PM,40758.8,28.86,56512.7,37.5737
516,02/27/23 11:10:00 PM,40714.0,28.84,56471.7,37.5429
517,02/27/23 11:12:00 PM,40714.0,28.81,56503.5,37.5669
518,02/27/23 11:14:00 PM,40687.9,28.82,56456.6,37.5317
519,02/27/23 11:16:00 PM,40736.3,28.80,56545.2,37.5981
520,02/27/23 11:18:00 PM,40706.5,28.84,56461.3,37.5351
521,02/27/23 11:20:00 PM,40613.5,28.77,56406.3,37.4938
522,02/27/23 11:22:00 PM,40650.6,28.81,56415.4,37.5007
523,02/27/23 11:24:00 PM,40598.6,28.77,56385.6,37.4783
524,02/27/23 11:26:00 PM,40594.9,28.75,56401.6,37.4904
525,02/27/23 11:28:00 PM,40669.3,28.79,56462.6,37.5362
526,02/27/23 11:30:00 PM,40728.9,28.80,56534.9,37.5904
527,02/27/23 11:32:00 PM,40650.6,28.77,56457.9,37.5326
528,02/27/23 11:34:00 PM,40650.6,28.79,56436.6,37.5166
529,02/27/23 11:36:00 PM,40569.0,28.76,56355.0,37.4553
530,02/27/23 11:38:00 PM,40624.6,28.77,56421.7,37.5054
531,02/27/23 11:40:00 PM,40569.0,28.75,56365.6,37.4633
532,02/27/23 11:42:00 PM,40706.5,28.79,56514.4,37.5750
533,02/27/23 11:44:00 PM,40758.8,28.82,56555.2,37.6056
534,02/27/23 11:46:00 PM,40639.5,28.74,56474.3,37.5449
535,02/27/23 11:48:00 PM,40740.1,28.81,56539.8,37.5941
536,02/27/23 11:50:00 PM,40695.3,28.76,56530.7,37.5873
537,02/27/23 11:52:00 PM,40506.0,28.69,56341.5,37.4453
538,02/27/23 11:54:00 PM,40680.4,28.76,56510.0,37.5717
539,02/27/23 11:56:00 PM,40676.7,28.74,56526.1,37.5838
540,02/27/23 11:58:00 PM,40665.5,28.76,56489.2,37.5561
541,02/28/23 12:00:00 AM,40706.5,28.76,56546.3,37.5990
542,02/28/23 12:02:00 AM,40714.0,28.75,56567.4,37.6148
543,02/28/23 12:04:00 AM,40624.6,28.70,56496.1,37.5613
544,02/28/23 12:06:00 AM,40624.6,28.73,56464.2,37.5373
545,02/28/23 12:08:00 AM,40654.4,28.74,56495.1,37.5605
546,02/28/23 12:10:00 AM,40699.0,28.74,56557.1,37.6071
547,02/28/23 12:12:00 AM,40732.6,28.74,56603.9,37.6422
548,02/28/23 12:14:00 AM,40650.6,28.73,56500.4,37.5645
549,02/28/23 12:16:00 AM,40569.0,28.71,56408.1,37.4952
550,02/28/23 12:18:00 AM,40613.5,28.70,56480.7,37.5497
551,02/28/23 12:20:00 AM,40695.3,28.76,56530.7,37.5873
552,02/28/23 12:22:00 AM,40557.8,28.71,56392.5,37.4835
553,02/28/23 12:24:00 AM,40583.8,28.71,56428.7,37.5106
554,02/28/23 12:26:00 AM,40736.3,28.76,56587.7,37.6301
555,02/28/23 12:28:00 AM,40676.7,28.69,56579.3,37.6238
556,02/28/23 12:30:00 AM,40591.2,28.71,56439.0,37.5184
557,02/28/23 12:32:00 AM,40665.5,28.71,56542.4,37.5961
558,02/28/23 12:34:00 AM,40565.2,28.68,56434.6,37.5151
559,02/28/23 12:36:00 AM,40583.8,28.68,56460.6,37.5346
560,02/28/23 12:38:00 AM,40643.2,28.71,56511.4,37.5727
561,02/28/23 12:40:00 AM,40569.0,28.68,56439.9,37.5191
562,02/28/23 12:42:00 AM,40620.9,28.68,56512.3,37.5734
563,02/28/23 12:44:00 AM,40550.4,28.66,56435.3,37.5156
564,02/28/23 12:46:00 AM,40494.9,28.66,56357.9,37.4576
565,02/28/23 12:48:00 AM,40509.7,28.64,56399.8,37.4890
566,02/28/23 12:50:00 AM,40740.1,28.73,56625.0,37.6581
567,02/28/23 12:52:00 AM,40535.6,28.66,56414.7,37.5001
568,02/28/23 12:54:00 AM,40613.5,28.68,56501.9,37.5657
569,02/28/23 12:56:00 AM,40583.8,28.66,56481.8,37.5506
570,02/28/23 12:58:00 AM,40620.9,28.66,56533.6,37.5894
571,02/28/23 01:00:00 AM,40781.2,28.71,56703.6,37.7171
572,02/28/23 01:02:00 AM,40569.0,28.69,56429.3,37.5111
573,02/28/23 01:04:00 AM,40520.8,28.66,56394.0,37.4847
574,02/28/23 01:06:00 AM,40491.2,28.65,56363.4,37.4617
575,02/28/23 01:08:00 AM,40395.4,28.59,56293.5,37.4092
576,02/28/23 01:10:00 AM,40498.6,28.64,56384.3,37.4774
577,02/28/23 01:12:00 AM,40524.5,28.66,56399.2,37.4885
578,02/28/23 01:14:00 AM,40513.4,28.65,56394.3,37.4849
579,02/28/23 01:16:00 AM,40591.2,28.64,56513.5,37.5743
580,02/28/23 01:18:00 AM,40643.2,28.68,56543.3,37.5967
581,02/28/23 01:20:00 AM,40439.6,28.63,56312.7,37.4236
582,02/28/23 01:22:00 AM,40413.8,28.62,56287.3,37.4046
583,02/28/23 01:24:00 AM,40535.6,28.64,56435.9,37.5161
584,02/28/23 01:26:00 AM,40494.9,28.62,56400.4,37.4895
585,02/28/23 01:28:00 AM,40535.6,28.64,56435.9,37.5161
586,02/28/23 01:30:00 AM,40520.8,28.63,56425.9,37.5086
587,02/28/23 01:32:00 AM,40469.1,28.62,56364.5,37.4625
588,02/28/23 01:34:00 AM,40454.3,28.59,56375.7,37.4709
589,02/28/23 01:36:00 AM,40212.0,28.54,56090.4,37.2569
590,02/28/23 01:38:00 AM,40714.0,28.68,56642.0,37.6708
591,02/28/23 01:40:00 AM,40128.2,28.53,55983.9,37.1771
592,02/28/23 01:42:00 AM,40565.2,28.60,56519.8,37.5791
593,02/28/23 01:44:00 AM,40362.3,28.57,56268.5,37.3905
594,02/28/23 01:46:00 AM,40469.1,28.60,56385.7,37.4784
595,02/28/23 01:48:00 AM,40110.0,28.49,56000.8,37.1897
596,02/28/23 01:50:00 AM,40465.4,28.59,56391.2,37.4825
597,02/28/23 01:52:00 AM,40204.7,28.49,56133.2,37.2890
598,02/28/23 01:54:00 AM,40506.0,28.59,56447.9,37.5251
599,02/28/23 01:56:00 AM,40212.0,28.53,56101.0,37.2649
600,02/28/23 01:58:00 AM,40650.6,28.62,56617.6,37.6525
601,02/28/23 02:00:00 AM,40546.7,28.59,56504.7,37.5677
602,02/28/23 02:02:00 AM,40179.2,28.52,56065.8,37.2384
603,02/28/23 02:04:00 AM,40665.5,28.62,56638.4,37.6681
604,02/28/23 02:06:00 AM,40321.9,28.57,56212.1,37.3482
605,02/28/23 02:08:00 AM,40037.4,28.46,55931.0,37.1374
606,02/28/23 02:10:00 AM,40204.7,28.51,56112.0,37.2731
607,02/28/23 02:12:00 AM,40255.9,28.51,56183.6,37.3268
608,02/28/23 02:14:00 AM,40483.8,28.54,56470.1,37.5418
609,02/28/23 02:16:00 AM,40609.8,28.59,56592.7,37.6338
610,02/28/23 02:18:00 AM,40569.0,28.57,56557.1,37.6071
611,02/28/23 02:20:00 AM,39878.4,28.38,55792.9,37.0340
612,02/28/23 02:22:00 AM,40325.5,28.49,56302.1,37.4157
613,02/28/23 02:24:00 AM,40617.2,28.53,56667.2,37.6897
614,02/28/23 02:26:00 AM,40410.1,28.51,56399.1,37.4885
615,02/28/23 02:28:00 AM,40646.9,28.57,56665.9,37.6888
616,02/28/23 02:30:00 AM,40266.9,28.49,56220.2,37.3542
617,02/28/23 02:32:00 AM,40234.0,28.47,56195.4,37.3356
618,02/28/23 02:34:00 AM,40288.9,28.49,56251.0,37.3773
619,02/28/23 02:36:00 AM,40388.0,28.51,56368.2,37.4653
620,02/28/23 02:38:00 AM,40632.1,28.55,56666.6,37.6893
621,02/28/23 02:40:00 AM,40037.4,28.44,55952.2,37.1533
622,02/28/23 02:42:00 AM,40318.2,28.48,56302.6,37.4160
623,02/28/23 02:44:00 AM,40569.0,28.53,56599.8,37.6392
624,02/28/23 02:46:00 AM,39939.7,28.42,55836.5,37.0666
625,02/28/23 02:48:00 AM,40654.4,28.54,56708.4,37.7208
626,02/28/23 02:50:00 AM,40347.6,28.49,56333.0,37.4389
627,02/28/23 02:52:00 AM,40237.6,28.43,56243.0,37.3713
628,02/28/23 02:54:00 AM,40292.5,28.44,56309.2,37.4210
629,02/28/23 02:56:00 AM,40569.0,28.51,56621.2,37.6552
630,02/28/23 02:58:00 AM,40237.6,28.44,56232.3,37.3633
631,02/28/23 03:00:00 AM,40219.3,28.44,56206.7,37.3441
632,02/28/23 03:02:00 AM,40524.5,28.49,56580.4,37.6246
633,02/28/23 03:04:00 AM,40561.5,28.51,56610.7,37.6473
634,02/28/23 03:06:00 AM,39961.3,28.42,55866.8,37.0893
635,02/28/23 03:08:00 AM,40362.3,28.44,56406.9,37.4943
636,02/28/23 03:10:00 AM,40332.9,28.47,56333.8,37.4394
637,02/28/23 03:12:00 AM,40362.3,28.44,56406.9,37.4943
638,02/28/23 03:14:00 AM,40215.7,28.43,56212.3,37.3483
639,02/28/23 03:16:00 AM,40223.0,28.44,56211.9,37.3480
640,02/28/23 03:18:00 AM,40296.2,28.43,56325.0,37.4328
641,02/28/23 03:20:00 AM,40223.0,28.41,56243.8,37.3719
642,02/28/23 03:22:00 AM,40424.8,28.44,56494.3,37.5599
643,02/28/23 03:24:00 AM,40234.0,28.42,56248.6,37.3755
644,02/28/23 03:26:00 AM,40135.5,28.38,56153.1,37.3039
645,02/28/23 03:28:00 AM,40234.0,28.41,56259.2,37.3835
646,02/28/23 03:30:00 AM,40004.8,28.36,55991.2,37.1825
647,02/28/23 03:32:00 AM,40417.4,28.44,56484.0,37.5522
648,02/28/23 03:34:00 AM,40388.0,28.44,56442.8,37.5213
649,02/28/23 03:36:00 AM,40037.4,28.38,56015.7,37.2009
650,02/28/23 03:38:00 AM,40329.2,28.42,56381.8,37.4755
651,02/28/23 03:40:00 AM,40281.5,28.43,56304.4,37.4174
652,02/28/23 03:42:00 AM,40161.0,28.39,56178.2,37.3227
653,02/28/23 03:44:00 AM,39677.6,28.32,55574.7,36.8706
654,02/28/23 03:46:00 AM,40030.1,28.35,56037.3,37.2171
655,02/28/23 03:48:00 AM,40266.9,28.38,56337.2,37.4420
656,02/28/23 03:50:00 AM,39961.3,28.32,55972.6,37.1686
657,02/28/23 03:52:00 AM,40248.6,28.37,56322.2,37.4308
658,02/28/23 03:54:00 AM,40321.9,28.39,56403.6,37.4918
659,02/28/23 03:56:00 AM,40318.2,28.39,56398.4,37.4880
660,02/28/23 03:58:00 AM,40288.9,28.39,56357.4,37.4572
661,02/28/23 04:00:00 AM,39993.9,28.35,55986.5,37.1790
662,02/28/23 04:02:00 AM,40193.8,28.36,56256.1,37.3812
663,02/28/23 04:04:00 AM,39795.7,28.30,55761.4,37.0104
664,02/28/23 04:06:00 AM,40030.1,28.32,56069.1,37.2409
665,02/28/23 04:08:00 AM,39943.3,28.33,55936.8,37.1417
666,02/28/23 04:10:00 AM,39932.5,28.28,55974.6,37.1701
667,02/28/23 04:12:00 AM,40124.5,28.35,56169.6,37.3163
668,02/28/23 04:14:00 AM,40142.7,28.32,56227.0,37.3594
669,02/28/23 04:16:00 AM,40015.6,28.28,56091.2,37.2575
670,02/28/23 04:18:00 AM,39831.6,28.27,55843.6,37.0719
671,02/28/23 04:20:00 AM,40303.5,28.33,56441.9,37.5206
672,02/28/23 04:22:00 AM,40292.5,28.33,56426.5,37.5090
673,02/28/23 04:24:00 AM,39856.8,28.27,55878.9,37.0984
674,02/28/23 04:26:00 AM,40347.6,28.38,56450.3,37.5269
675,02/28/23 04:28:00 AM,40146.4,28.32,56232.2,37.3633
676,02/28/23 04:30:00 AM,40117.3,28.32,56191.4,37.3326
677,02/28/23 04:32:00 AM,40332.9,28.37,56440.4,37.5194
678,02/28/23 04:34:00 AM,39759.8,28.26,55753.3,37.0043
679,02/28/23 04:36:00 AM,40259.6,28.33,56380.3,37.4744
680,02/28/23 04:38:00 AM,40037.4,28.30,56100.6,37.2645
681,02/28/23 04:40:00 AM,40288.9,28.37,56378.7,37.4732
682,02/28/23 04:42:00 AM,40106.4,28.31,56186.8,37.3291
683,02/28/23 04:44:00 AM,40277.9,28.35,56384.6,37.4776
684,02/28/23 04:46:00 AM,40015.6,28.31,56059.4,37.2336
685,02/28/23 04:48:00 AM,40051.9,28.31,56110.3,37.2718
686,02/28/23 04:50:00 AM,40106.4,28.32,56176.1,37.3212
687,02/28/23 04:52:00 AM,39972.2,28.30,56009.1,37.1959
688,02/28/23 04:54:00 AM,40223.0,28.33,56329.0,37.4359
689,02/28/23 04:56:00 AM,40248.6,28.33,56364.9,37.4628
690,02/28/23 04:58:00 AM,39864.0,28.25,55910.2,37.1219
691,02/28/23 05:00:00 AM,39864.0,28.22,55942.0,37.1457
692,02/28/23 05:02:00 AM,39990.3,28.25,56087.6,37.2548
693,02/28/23 05:04:00 AM,39961.3,28.25,56046.9,37.2243
694,02/28/23 05:06:00 AM,40062.8,28.25,56189.4,37.3312
695,02/28/23 05:08:00 AM,39946.9,28.24,56037.3,37.2171
696,02/28/23 05:10:00 AM,40230.3,28.27,56403.3,37.4916
697,02/28/23 05:12:00 AM,40001.1,28.25,56102.8,37.2662
698,02/28/23 05:14:00 AM,39961.3,28.25,56046.9,37.2243
699,02/28/23 05:16:00 AM,39907.2,28.22,56002.7,37.1912
700,02/28/23 05:18:00 AM,40285.2,28.30,56448.3,37.5254
701,02/28/23 05:20:00 AM,40314.5,28.30,56489.4,37.5562
702,02/28/23 05:22:00 AM,39972.2,28.26,56051.6,37.2278
703,02/28/23 05:24:00 AM,40084.5,28.24,56230.6,37.3620
704,02/28/23 05:26:00 AM,40120.9,28.24,56281.7,37.4004
705,02/28/23 05:28:00 AM,40062.8,28.26,56178.8,37.3232
706,02/28/23 05:30:00 AM,40084.5,28.26,56209.3,37.3460
707,02/28/23 05:32:00 AM,40277.9,28.31,56427.4,37.5097
708,02/28/23 05:34:00 AM,39663.3,28.19,55691.7,36.9582
709,02/28/23 05:36:00 AM,40259.6,28.27,56444.4,37.5225
710,02/28/23 05:38:00 AM,39972.2,28.24,56072.8,37.2437
711,02/28/23 05:40:00 AM,40146.4,28.25,56306.8,37.4192
712,02/28/23 05:42:00 AM,40150.0,28.26,56301.2,37.4150
713,02/28/23 05:44:00 AM,40314.5,28.32,56468.0,37.5402
714,02/28/23 05:46:00 AM,40044.6,28.27,56142.6,37.2960
715,02/28/23 05:48:00 AM,40292.5,28.33,56426.5,37.5090
716,02/28/23 05:50:00 AM,40354.9,28.33,56514.0,37.5747
717,02/28/23 05:52:00 AM,40059.1,28.31,56120.4,37.2794
718,02/28/23 05:54:00 AM,40248.6,28.33,56364.9,37.4628
719,02/28/23 05:56:00 AM,40077.3,28.33,56124.7,37.2826
720,02/28/23 05:58:00 AM,40193.8,28.28,56341.4,37.4451
721,02/28/23 06:00:00 AM,40001.1,28.28,56070.9,37.2423
722,02/28/23 06:02:00 AM,40171.9,28.27,56321.3,37.4301
723,02/28/23 06:04:00 AM,40088.2,28.26,56214.5,37.3499
724,02/28/23 06:06:00 AM,39975.8,28.21,56109.8,37.2714
725,02/28/23 06:08:00 AM,40321.9,28.27,56531.9,37.5881
726,02/28/23 06:10:00 AM,40150.0,28.22,56343.9,37.4471
727,02/28/23 06:12:00 AM,40263.2,28.27,56449.5,37.5263
728,02/28/23 06:14:00 AM,39892.8,28.20,56003.8,37.1919
729,02/28/23 06:16:00 AM,40263.2,28.26,56460.2,37.5343
730,02/28/23 06:18:00 AM,40186.5,28.26,56352.5,37.4535
731,02/28/23 06:20:00 AM,39990.3,28.22,56119.5,37.2787
732,02/28/23 06:22:00 AM,40362.3,28.27,56588.6,37.6307
733,02/28/23 06:24:00 AM,40048.2,28.25,56168.9,37.3158
734,02/28/23 06:26:00 AM,40190.1,28.26,56357.5,37.4573
735,02/28/23 06:28:00 AM,40106.4,28.22,56282.7,37.4011
736,02/28/23 06:30:00 AM,40259.6,28.26,56455.1,37.5305
737,02/28/23 06:32:00 AM,40088.2,28.25,56225.1,37.3579
738,02/28/23 06:34:00 AM,40175.5,28.27,56326.4,37.4339
739,02/28/23 06:36:00 AM,40091.8,28.25,56230.2,37.3617
740,02/28/23 06:38:00 AM,40234.0,28.28,56397.8,37.4875
741,02/28/23 06:40:00 AM,40171.9,28.26,56332.0,37.4381
742,02/28/23 06:42:00 AM,40307.2,28.31,56468.5,37.5405
743,02/28/23 06:44:00 AM,40296.2,28.30,56463.7,37.5370
744,02/28/23 06:46:00 AM,40318.2,28.32,56473.2,37.5441
745,02/28/23 06:48:00 AM,40175.5,28.28,56315.7,37.4259
746,02/28/23 06:50:00 AM,40296.2,28.31,56453.0,37.5289
747,02/28/23 06:52:00 AM,40351.2,28.36,56476.7,37.5467
748,02/28/23 06:54:00 AM,40296.2,28.36,56399.6,37.4888
749,02/28/23 06:56:00 AM,40208.4,28.36,56276.6,37.3965
750,02/28/23 06:58:00 AM,40026.5,28.32,56064.1,37.2371
751,02/28/23 07:00:00 AM,40369.6,28.36,56502.5,37.5661
752,02/28/23 07:02:00 AM,40266.9,28.36,56358.6,37.4580
753,02/28/23 07:04:00 AM,40219.3,28.33,56323.8,37.4320
754,02/28/23 07:06:00 AM,40095.4,28.33,56150.1,37.3016
755,02/28/23 07:08:00 AM,40454.3,28.42,56557.0,37.6070
756,02/28/23 07:10:00 AM,40142.7,28.37,56173.8,37.3195
757,02/28/23 07:12:00 AM,39997.5,28.36,55981.0,37.1749
758,02/28/23 07:14:00 AM,40252.2,28.43,56263.4,37.3866
759,02/28/23 07:16:00 AM,40091.8,28.39,56081.3,37.2501
760,02/28/23 07:18:00 AM,40208.4,28.41,56223.4,37.3566
761,02/28/23 07:20:00 AM,40362.3,28.47,56374.9,37.4703
762,02/28/23 07:22:00 AM,40208.4,28.43,56202.1,37.3406
763,02/28/23 07:24:00 AM,40332.9,28.47,56333.8,37.4394
764,02/28/23 07:26:00 AM,40215.7,28.47,56169.8,37.3164
765,02/28/23 07:28:00 AM,40212.0,28.48,56154.0,37.3046
766,02/28/23 07:30:00 AM,40365.9,28.52,56326.7,37.4341
767,02/28/23 07:32:00 AM,40062.8,28.48,55945.4,37.1482
768,02/28/23 07:34:00 AM,40513.4,28.54,56511.5,37.5728
769,02/28/23 07:36:00 AM,40255.9,28.51,56183.6,37.3268
770,02/28/23 07:38:00 AM,40212.0,28.53,56101.0,37.2649
771,02/28/23 07:40:00 AM,40186.5,28.53,56065.4,37.2382
772,02/28/23 07:42:00 AM,40033.7,28.54,55841.4,37.0703
773,02/28/23 07:44:00 AM,40336.5,28.58,56221.9,37.3555
774,02/28/23 07:46:00 AM,40565.2,28.65,56466.6,37.5391
